relative_path,primary_category,secondary_category,status,risk_level,recommended_target_path,notes
clean_dataset/tomato_dataset/train/early_blight/80526.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80528.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80529.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80530.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80532.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80533.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80534.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80535.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80537.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80538.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80540.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80542.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80543.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80545.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80546.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80547.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80548.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80549.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80551.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80552.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80557.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80558.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80559.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80560.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80561.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80562.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80563.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80564.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80565.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80566.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80567.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80568.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80569.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80570.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80572.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80573.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80574.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80575.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80576.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80578.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80580.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80581.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80582.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80583.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80584.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80585.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80586.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80587.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80588.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80589.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80591.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80592.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80593.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80594.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80595.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80597.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80598.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80599.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80600.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80601.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80603.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80604.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80605.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80607.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80608.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80611.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80612.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80613.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80614.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80615.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80616.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
clean_dataset/tomato_dataset/train/early_blight/80617.jpg,processed_data,split_and_manifest,protected,high,keep_or_link,"Active, leakage-safe dataset partitions across crops."
